VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,source_file
2,2017-09-08 16:57:01,2017-09-08 17:14:40,N,1,244,244,3,7.78,23.0,1.0,0.5,0.0,2.64,,0.3,27.44,2,1,,green_tripdata_2017-09.parquet
2,2017-11-29 17:40:37,2017-11-29 18:13:24,N,1,244,265,5,9.55,31.0,1.0,0.5,0.0,2.64,,0.3,35.44,1,1,,green_tripdata_2017-11.parquet
2,2017-04-14 18:02:23,2017-04-14 18:38:34,N,1,31,43,2,15.86,47.0,1.0,0.5,0.0,2.64,,0.3,51.44,2,1,,green_tripdata_2017-04.parquet
2,2017-05-02 17:12:48,2017-05-02 18:14:44,N,1,31,48,2,15.44,53.0,1.0,0.5,0.0,2.64,,0.3,57.44,2,1,,green_tripdata_2017-05.parquet
2,2017-05-31 17:57:03,2017-05-31 18:35:40,N,1,31,186,5,16.67,49.5,1.0,0.5,0.0,2.64,,0.3,53.94,2,1,,green_tripdata_2017-05.parquet
2,2017-10-19 19:49:50,2017-10-19 20:19:42,N,1,31,143,5,14.5,41.0,1.0,0.5,0.0,2.64,,0.3,45.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-20 18:18:29,2017-10-20 19:02:19,N,1,31,50,5,15.54,46.0,1.0,0.5,0.0,2.64,,0.3,50.44,1,1,,green_tripdata_2017-10.parquet
2,2017-07-07 18:05:29,2017-07-07 18:37:03,N,1,31,143,5,14.57,42.0,1.0,0.5,0.0,2.64,,0.3,46.44,1,1,,green_tripdata_2017-07.parquet
2,2017-07-11 16:08:08,2017-07-11 16:55:16,N,1,31,107,6,17.87,54.0,1.0,0.5,0.0,2.64,,0.3,58.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-25 16:40:12,2017-07-25 17:13:22,N,1,31,48,5,15.35,45.5,1.0,0.5,0.0,2.64,,0.3,49.94,2,1,,green_tripdata_2017-07.parquet
2,2017-12-26 16:37:21,2017-12-26 16:56:09,N,1,31,243,2,7.86,23.0,1.0,0.5,0.0,2.64,,0.3,27.44,1,1,,green_tripdata_2017-12.parquet
2,2017-04-13 19:58:21,2017-04-13 20:21:01,N,1,74,240,4,9.31,28.5,1.0,0.5,0.0,2.64,,0.3,32.94,2,1,,green_tripdata_2017-04.parquet
2,2017-10-25 18:52:42,2017-10-25 19:16:24,N,1,41,241,6,10.01,30.5,1.0,0.5,0.0,2.64,,0.3,34.94,1,1,,green_tripdata_2017-10.parquet
2,2017-12-08 16:40:16,2017-12-08 17:00:37,N,1,174,128,5,7.0,22.0,1.0,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-12.parquet
2,2017-12-15 17:41:50,2017-12-15 19:29:29,N,1,81,163,5,18.22,75.0,1.0,0.5,0.0,2.64,,0.3,79.44,1,1,,green_tripdata_2017-12.parquet
2,2017-12-22 19:38:44,2017-12-22 19:54:04,N,1,174,243,5,8.44,24.5,1.0,0.5,0.0,2.64,,0.3,28.94,2,1,,green_tripdata_2017-12.parquet
2,2017-12-29 17:34:15,2017-12-29 18:14:52,N,1,241,186,5,15.21,46.0,1.0,0.5,0.0,2.64,,0.3,55.39,1,1,,green_tripdata_2017-12.parquet
1,2017-11-05 16:21:15,2017-11-05 16:21:15,N,1,41,264,4,0.0,34.5,1.0,0.5,0.0,2.64,,0.3,38.94,2,1,,green_tripdata_2017-11.parquet
2,2017-11-21 17:54:43,2017-11-21 18:47:42,N,1,166,174,5,10.01,42.0,1.0,0.5,0.0,2.64,,0.3,46.44,2,1,,green_tripdata_2017-11.parquet
1,2017-03-21 18:44:54,2017-03-21 18:59:11,N,1,243,200,2,5.5,17.5,1.0,0.5,0.0,2.64,,0.3,21.94,2,1,,green_tripdata_2017-03.parquet
2,2017-04-07 17:20:58,2017-04-07 17:51:14,N,1,75,200,5,9.9,30.5,1.0,0.5,0.0,2.64,,0.3,34.94,2,1,,green_tripdata_2017-04.parquet
1,2017-04-21 18:08:34,2017-04-21 18:17:35,N,1,127,200,4,3.6,12.5,1.0,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-04.parquet
2,2017-05-25 17:22:58,2017-05-25 17:31:27,N,1,127,200,5,2.79,10.5,1.0,0.5,0.0,2.64,,0.3,14.94,2,1,,green_tripdata_2017-05.parquet
2,2017-10-05 18:47:48,2017-10-05 19:03:45,N,1,166,200,5,7.41,22.5,1.0,0.5,0.0,2.64,,0.3,26.94,1,1,,green_tripdata_2017-10.parquet
2,2017-07-20 18:43:15,2017-07-20 19:10:32,N,1,75,200,2,9.28,28.0,1.0,0.5,0.0,2.64,,0.3,32.44,2,1,,green_tripdata_2017-07.parquet
1,2017-07-22 19:02:23,2017-07-22 19:21:13,N,1,152,200,3,6.5,21.0,1.0,0.5,0.0,2.64,,0.3,25.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-27 18:03:25,2017-07-27 18:18:18,N,1,243,200,3,4.1,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-07.parquet
2,2017-09-25 19:00:13,2017-09-25 19:13:55,N,1,116,200,5,5.82,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-09.parquet
2,2017-11-03 16:04:55,2017-11-03 16:45:33,N,1,74,200,2,9.07,33.0,1.0,0.5,0.0,2.64,,0.3,37.44,2,1,,green_tripdata_2017-11.parquet
2,2017-11-27 16:21:55,2017-11-27 16:59:14,N,1,75,200,2,9.87,33.0,1.0,0.0,0.0,2.64,,0.0,36.64,2,2,,green_tripdata_2017-11.parquet
1,2017-03-23 18:06:50,2017-03-23 18:22:21,N,1,116,220,3,5.6,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-03.parquet
2,2017-03-30 17:41:23,2017-03-30 18:06:18,N,1,74,220,5,7.13,24.5,1.0,0.5,0.0,2.64,,0.3,28.94,2,1,,green_tripdata_2017-03.parquet
2,2017-04-11 19:24:49,2017-04-11 19:38:35,N,1,166,220,2,6.57,19.5,1.0,0.5,0.0,2.64,,0.3,23.94,2,1,,green_tripdata_2017-04.parquet
2,2017-04-07 17:05:19,2017-04-07 17:33:09,N,1,75,220,3,8.87,28.0,1.0,0.5,0.0,2.64,,0.3,32.44,2,1,,green_tripdata_2017-04.parquet
2,2017-04-26 19:35:34,2017-04-26 19:51:46,N,1,166,220,3,6.07,19.5,1.0,0.5,0.0,2.64,,0.3,23.94,2,1,,green_tripdata_2017-04.parquet
2,2017-05-02 17:08:40,2017-05-02 17:26:13,N,1,116,220,4,5.38,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-05.parquet
1,2017-05-16 18:45:50,2017-05-16 19:16:14,N,1,75,220,2,8.9,28.5,1.0,0.5,0.0,2.64,,0.3,32.94,2,1,,green_tripdata_2017-05.parquet
2,2017-10-02 17:08:30,2017-10-02 17:35:15,N,1,166,220,4,5.57,24.5,1.0,0.5,0.0,2.64,,0.3,28.94,2,1,,green_tripdata_2017-10.parquet
2,2017-10-04 19:19:33,2017-10-04 19:36:29,N,1,166,220,5,6.67,22.0,1.0,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-10.parquet
1,2017-12-01 17:25:49,2017-12-01 18:01:08,N,1,166,220,3,7.2,27.5,1.0,0.5,0.0,2.64,,0.3,31.94,2,1,,green_tripdata_2017-12.parquet
1,2017-12-03 17:19:48,2017-12-03 17:33:09,N,1,116,220,2,4.6,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-12.parquet
2,2017-12-27 16:29:29,2017-12-27 16:41:12,N,1,243,220,3,4.29,14.5,1.0,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-12.parquet
2,2017-09-12 17:58:20,2017-09-12 18:19:31,N,1,166,220,2,6.93,22.0,1.0,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-09.parquet
2,2017-11-08 18:15:33,2017-11-08 18:49:01,N,1,75,220,3,9.06,28.5,1.0,0.5,0.0,2.64,,0.3,32.94,2,1,,green_tripdata_2017-11.parquet
2,2017-11-13 16:35:24,2017-11-13 17:07:58,N,1,41,220,6,7.53,28.0,1.0,0.5,0.0,2.64,,0.3,32.44,2,1,,green_tripdata_2017-11.parquet
1,2017-04-25 17:26:19,2017-04-25 18:07:22,N,1,75,220,3,7.7,31.5,1.0,0.5,0.0,2.64,,0.3,35.94,1,1,,green_tripdata_2017-04.parquet
2,2017-07-12 19:42:44,2017-07-12 19:54:58,N,1,116,220,2,5.33,17.0,1.0,0.5,0.0,2.64,,0.3,21.44,1,1,,green_tripdata_2017-07.parquet
2,2017-12-27 18:39:58,2017-12-27 18:57:24,N,1,152,220,3,9.6,27.0,1.0,0.5,0.0,2.64,,0.3,31.44,1,1,,green_tripdata_2017-12.parquet
2,2017-11-16 19:47:02,2017-11-16 20:03:40,N,1,42,220,2,6.62,21.0,1.0,0.5,0.0,2.64,,0.3,25.44,1,1,,green_tripdata_2017-11.parquet
2,2017-03-03 04:01:40,2017-03-03 04:49:35,N,3,166,1,2,24.89,87.0,0.5,0.0,0.0,10.5,,0.3,98.3,2,1,,green_tripdata_2017-03.parquet
1,2017-03-09 03:50:38,2017-03-09 04:50:56,N,3,89,1,2,22.5,88.0,0.5,0.0,0.0,10.5,,0.3,99.3,2,1,,green_tripdata_2017-03.parquet
2,2017-06-13 21:03:07,2017-06-13 21:53:01,N,3,130,1,2,26.43,90.0,0.5,0.0,0.0,10.5,,0.3,101.3,1,1,,green_tripdata_2017-06.parquet
2,2017-06-26 04:30:06,2017-06-26 05:04:13,N,3,152,1,2,21.14,75.0,0.5,0.0,0.0,10.5,,0.3,86.3,1,1,,green_tripdata_2017-06.parquet
1,2017-10-28 05:42:38,2017-10-28 06:10:05,N,3,243,1,2,23.3,78.5,0.5,0.0,0.0,10.5,,0.3,89.8,2,1,,green_tripdata_2017-10.parquet
2,2017-07-16 05:58:13,2017-07-16 06:23:43,N,3,189,1,5,15.73,61.0,0.5,0.0,0.0,10.5,,0.3,72.3,2,1,,green_tripdata_2017-07.parquet
1,2017-12-21 05:35:14,2017-12-21 06:12:05,N,3,166,1,2,20.0,73.0,0.5,0.0,0.0,10.5,,0.3,84.3,2,1,,green_tripdata_2017-12.parquet
2,2017-12-04 20:14:44,2017-12-04 21:14:06,N,3,75,1,6,33.22,104.0,0.5,0.0,0.0,10.5,,0.3,115.3,2,1,,green_tripdata_2017-12.parquet
2,2017-09-13 04:18:53,2017-09-13 05:05:35,N,3,193,1,5,24.11,83.5,0.5,0.0,0.0,10.5,,0.3,94.8,2,1,,green_tripdata_2017-09.parquet
2,2017-09-20 22:16:23,2017-09-20 22:51:40,N,3,256,1,2,16.48,65.0,0.5,0.0,0.0,10.5,,0.3,76.3,2,1,,green_tripdata_2017-09.parquet
2,2017-11-26 22:31:18,2017-11-26 23:08:19,N,3,166,1,5,20.81,75.0,0.5,0.0,0.0,10.5,,0.3,86.3,1,1,,green_tripdata_2017-11.parquet
1,2017-04-01 05:09:45,2017-04-01 06:00:09,N,3,41,265,2,27.1,94.0,0.5,0.0,0.0,10.5,,0.3,105.3,1,1,,green_tripdata_2017-04.parquet
2,2017-04-08 22:29:22,2017-04-08 22:38:14,N,3,244,265,2,3.06,28.5,0.5,0.0,0.0,10.5,,0.3,39.8,1,1,,green_tripdata_2017-04.parquet
2,2017-04-13 22:26:17,2017-04-13 23:20:42,N,3,41,265,3,23.07,84.5,0.5,0.0,0.0,10.5,,0.3,95.8,2,1,,green_tripdata_2017-04.parquet
1,2017-02-18 23:27:22,2017-02-19 00:10:00,N,3,256,265,2,10.7,54.5,0.5,0.0,0.0,10.5,,0.3,65.8,2,1,,green_tripdata_2017-02.parquet
2,2017-12-15 22:51:41,2017-12-15 23:15:31,N,3,97,265,2,6.43,39.5,0.5,0.0,0.0,10.5,,0.3,50.8,2,1,,green_tripdata_2017-12.parquet
2,2017-09-11 20:40:35,2017-09-11 21:11:04,N,3,25,265,2,11.88,53.5,0.5,0.0,0.0,10.5,,0.3,64.8,2,1,,green_tripdata_2017-09.parquet
1,2017-01-12 21:19:18,2017-01-12 21:54:26,N,3,40,1,4,16.3,64.0,0.5,0.0,0.0,21.0,,0.3,85.8,2,1,,green_tripdata_2017-01.parquet
1,2017-10-28 21:41:07,2017-10-28 22:14:06,N,3,33,1,4,24.4,81.0,0.5,0.0,0.0,33.2,,0.3,115.0,1,1,,green_tripdata_2017-10.parquet
2,2017-10-03 05:54:53,2017-10-03 06:11:11,N,1,256,61,2,4.42,16.0,0.5,0.0,0.0,0.8,,0.0,17.3,1,2,,green_tripdata_2017-10.parquet
2,2017-05-28 22:10:58,2017-05-29 01:05:05,N,4,85,61,2,63.2,327.5,0.5,0.5,0.0,32.52,,0.3,361.32,1,1,,green_tripdata_2017-05.parquet
2,2017-10-01 21:15:50,2017-10-01 22:21:14,N,4,256,1,5,24.72,111.5,0.5,0.5,0.0,10.5,,0.3,123.3,2,1,,green_tripdata_2017-10.parquet
2,2017-12-10 04:45:15,2017-12-10 05:24:53,N,4,134,1,2,26.98,102.0,0.5,0.5,0.0,16.26,,0.3,119.56,1,1,,green_tripdata_2017-12.parquet
2,2017-03-09 21:37:35,2017-03-09 22:07:29,N,4,75,265,5,12.75,41.5,0.5,0.5,0.0,2.54,,0.3,45.34,1,1,,green_tripdata_2017-03.parquet
2,2017-03-13 01:56:45,2017-03-13 02:24:28,N,4,129,265,2,14.53,49.5,0.5,0.5,0.0,16.04,,0.3,66.84,2,1,,green_tripdata_2017-03.parquet
2,2017-02-20 23:48:52,2017-02-20 23:58:49,N,4,127,265,2,5.12,17.5,0.5,0.5,0.0,2.54,,0.3,21.34,2,1,,green_tripdata_2017-02.parquet
2,2017-07-09 23:00:19,2017-07-10 02:02:28,N,4,55,265,2,109.09,446.5,0.5,0.5,0.0,22.02,,0.3,469.82,2,1,,green_tripdata_2017-07.parquet
2,2017-07-28 00:46:51,2017-07-28 03:19:27,N,4,95,265,2,81.77,403.5,0.5,0.5,0.0,16.26,,0.3,421.06,1,1,,green_tripdata_2017-07.parquet
2,2017-07-30 05:20:37,2017-07-30 05:46:38,N,4,7,265,4,12.6,42.5,0.5,0.5,0.0,16.26,,0.3,60.06,2,1,,green_tripdata_2017-07.parquet
2,2017-12-15 03:19:22,2017-12-15 04:02:50,N,4,76,265,5,28.84,89.5,0.5,0.5,0.0,22.02,,0.3,114.77,1,1,,green_tripdata_2017-12.parquet
1,2017-09-05 22:06:34,2017-09-05 22:37:14,N,4,93,265,2,18.9,66.5,0.5,0.5,0.0,11.52,,0.3,79.32,2,1,,green_tripdata_2017-09.parquet
2,2017-11-04 22:54:54,2017-11-04 23:16:07,N,4,82,265,6,14.84,43.0,0.5,0.5,0.0,8.5,,0.3,52.8,2,1,,green_tripdata_2017-11.parquet
2,2017-11-05 03:49:28,2017-11-05 05:31:44,N,4,82,265,2,45.54,193.5,0.5,0.5,0.0,16.26,,0.3,211.06,1,1,,green_tripdata_2017-11.parquet
2,2017-01-06 03:22:50,2017-01-06 04:10:36,N,4,119,265,2,22.33,106.5,0.5,0.5,0.0,10.5,,0.3,122.2,2,1,,green_tripdata_2017-01.parquet
2,2017-01-22 05:39:49,2017-01-22 06:22:11,N,4,92,265,2,21.42,77.0,0.5,0.5,0.0,10.5,,0.3,88.8,2,1,,green_tripdata_2017-01.parquet
2,2017-06-10 22:29:14,2017-06-10 23:42:56,N,4,129,265,2,41.65,131.5,0.5,0.5,0.0,10.5,,0.3,143.3,1,1,,green_tripdata_2017-06.parquet
2,2017-10-29 22:27:43,2017-10-29 22:47:34,N,4,116,265,2,9.17,41.0,0.5,0.5,0.0,10.5,,0.3,54.75,1,1,,green_tripdata_2017-10.parquet
2,2017-07-06 03:12:15,2017-07-06 03:57:15,N,4,37,265,2,20.56,89.5,0.5,0.5,0.0,10.5,,0.3,103.25,2,1,,green_tripdata_2017-07.parquet
2,2017-07-27 21:18:37,2017-07-27 21:40:52,N,4,41,265,2,6.83,25.0,0.5,0.5,0.0,10.5,,0.3,36.8,2,1,,green_tripdata_2017-07.parquet
2,2017-09-04 01:57:23,2017-09-04 02:21:29,N,4,244,265,2,7.05,30.0,0.5,0.5,0.0,10.5,,0.3,41.8,2,1,,green_tripdata_2017-09.parquet
2,2017-09-04 20:22:59,2017-09-04 21:03:38,N,4,33,265,2,13.08,61.0,0.5,0.5,0.0,10.5,,0.3,72.8,2,1,,green_tripdata_2017-09.parquet
2,2017-09-08 21:56:50,2017-09-09 00:00:00,N,4,93,265,2,15.82,55.0,0.5,0.5,0.0,10.5,,0.3,66.8,2,1,,green_tripdata_2017-09.parquet
2,2017-11-16 04:27:24,2017-11-16 05:51:16,N,4,37,265,2,26.29,136.0,0.5,0.5,0.0,10.5,,0.3,147.8,1,1,,green_tripdata_2017-11.parquet
2,2017-03-11 03:44:11,2017-03-11 05:07:33,N,4,256,265,5,40.38,195.5,0.5,0.5,0.0,10.5,,0.3,207.3,1,1,,green_tripdata_2017-03.parquet
2,2017-04-08 01:23:33,2017-04-08 02:18:01,N,4,7,265,5,27.83,129.0,0.5,0.5,0.0,10.5,,0.3,140.8,1,1,,green_tripdata_2017-04.parquet
2,2017-05-07 03:00:42,2017-05-07 03:21:05,N,4,112,265,5,7.32,26.5,0.5,0.5,0.0,10.5,,0.3,38.3,2,1,,green_tripdata_2017-05.parquet
2,2017-01-21 05:05:31,2017-01-21 05:41:26,N,4,145,265,6,12.77,47.0,0.5,0.5,0.0,10.5,,0.3,58.8,2,1,,green_tripdata_2017-01.parquet
2,2017-06-01 23:06:22,2017-06-01 23:43:06,N,4,223,265,5,15.29,50.5,0.5,0.5,0.0,10.5,,0.3,62.3,2,1,,green_tripdata_2017-06.parquet
2,2017-06-26 23:39:45,2017-06-27 00:25:21,N,4,255,265,3,17.96,59.0,0.5,0.5,0.0,10.5,,0.3,70.8,2,1,,green_tripdata_2017-06.parquet
2,2017-07-28 01:15:04,2017-07-28 01:51:26,N,4,97,265,5,7.95,36.5,0.5,0.5,0.0,10.5,,0.3,48.3,2,1,,green_tripdata_2017-07.parquet
2,2017-12-17 03:36:09,2017-12-17 04:10:43,N,4,131,265,6,18.47,56.0,0.5,0.5,0.0,10.5,,0.3,67.8,1,1,,green_tripdata_2017-12.parquet
2,2017-12-28 02:15:08,2017-12-28 02:51:05,N,4,97,265,5,18.2,84.0,0.5,0.5,0.0,10.5,,0.3,95.8,2,1,,green_tripdata_2017-12.parquet
2,2017-09-10 03:04:48,2017-09-11 02:43:32,N,4,255,265,6,34.42,146.0,0.5,0.5,0.0,10.5,,0.3,157.8,1,1,,green_tripdata_2017-09.parquet
2,2017-03-27 20:10:28,2017-03-27 20:23:29,N,1,244,220,3,3.96,13.5,0.5,0.5,0.0,2.64,,0.3,17.44,2,1,,green_tripdata_2017-03.parquet
2,2017-04-18 20:24:30,2017-04-18 20:32:16,N,1,244,220,4,3.67,12.0,0.5,0.5,0.0,2.64,,0.3,15.94,2,1,,green_tripdata_2017-04.parquet
2,2017-05-01 22:14:34,2017-05-01 22:23:24,N,1,244,220,2,3.69,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-05.parquet
2,2017-05-19 22:51:48,2017-05-19 23:00:09,N,1,244,220,2,3.84,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-05.parquet
1,2017-05-29 20:27:22,2017-05-29 20:37:20,N,1,244,220,2,4.3,13.5,0.5,0.5,0.0,2.64,,0.3,17.44,2,1,,green_tripdata_2017-05.parquet
2,2017-06-14 21:05:49,2017-06-14 21:14:18,N,1,244,220,2,3.05,11.0,0.5,0.5,0.0,2.64,,0.3,14.94,2,1,,green_tripdata_2017-06.parquet
1,2017-06-25 16:29:41,2017-06-25 16:39:52,Y,1,244,220,3,3.6,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-06.parquet
2,2017-06-29 01:32:22,2017-06-29 01:38:35,N,1,244,220,2,3.69,12.0,0.5,0.5,0.0,2.64,,0.3,15.94,2,1,,green_tripdata_2017-06.parquet
2,2017-10-27 21:27:34,2017-10-27 21:38:13,N,1,244,220,3,3.57,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-10.parquet
2,2017-07-09 21:30:08,2017-07-09 21:42:34,N,1,244,220,2,4.67,15.5,0.5,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-27 23:51:10,2017-07-27 23:58:53,N,1,244,220,4,3.53,11.5,0.5,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-30 20:20:47,2017-07-30 20:38:02,N,1,244,220,2,4.35,16.5,0.5,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-07.parquet
2,2017-09-04 22:18:16,2017-09-04 22:26:05,N,1,244,220,2,3.94,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-09.parquet
2,2017-09-26 20:03:53,2017-09-26 20:11:20,N,1,244,220,2,3.62,12.0,0.5,0.5,0.0,2.64,,0.3,15.94,2,1,,green_tripdata_2017-09.parquet
1,2017-04-01 14:37:48,2017-04-01 14:46:30,N,1,243,220,3,2.9,10.0,0.5,0.5,0.0,2.64,,0.3,13.94,2,1,,green_tripdata_2017-04.parquet
2,2017-04-15 23:43:29,2017-04-16 00:05:15,N,1,74,220,5,7.89,25.0,0.5,0.5,0.0,2.64,,0.3,28.94,1,1,,green_tripdata_2017-04.parquet
1,2017-04-27 22:49:54,2017-04-27 22:58:20,N,1,127,220,3,2.5,10.0,0.5,0.5,0.0,2.64,,0.3,13.94,1,1,,green_tripdata_2017-04.parquet
2,2017-10-02 22:06:15,2017-10-02 22:32:11,N,1,166,220,3,5.83,23.0,0.5,0.5,0.0,2.64,,0.3,26.94,2,1,,green_tripdata_2017-10.parquet
1,2017-12-17 00:38:26,2017-12-17 00:48:02,N,1,127,220,3,3.1,11.5,0.5,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-12.parquet
2,2017-09-15 01:02:30,2017-09-15 01:18:25,N,1,42,220,3,6.06,20.5,0.5,0.5,0.0,2.64,,0.3,24.44,2,1,,green_tripdata_2017-09.parquet
1,2017-10-30 22:16:56,2017-10-30 22:42:17,N,1,75,220,2,9.9,30.0,0.5,0.5,0.0,2.64,,0.3,33.94,3,1,,green_tripdata_2017-10.parquet
2,2017-07-22 20:29:07,2017-07-22 20:44:14,N,1,116,220,2,5.82,19.0,0.5,0.5,0.0,2.64,,0.3,22.94,1,1,,green_tripdata_2017-07.parquet
2,2017-07-27 03:36:19,2017-07-27 03:45:49,N,1,116,220,2,4.78,15.0,0.5,0.5,0.0,2.64,,0.3,18.94,1,1,,green_tripdata_2017-07.parquet
2,2017-09-03 23:04:54,2017-09-03 23:43:33,N,1,256,220,2,16.67,49.0,0.5,0.5,0.0,2.64,,0.3,52.94,1,1,,green_tripdata_2017-09.parquet
2,2017-11-15 20:24:58,2017-11-15 20:42:53,N,1,42,220,2,6.42,20.5,0.5,0.5,0.0,2.64,,0.3,24.44,1,1,,green_tripdata_2017-11.parquet
1,2017-04-04 21:36:38,2017-04-04 22:17:02,N,1,25,220,2,16.3,48.0,0.5,0.5,0.0,2.64,,0.3,51.94,2,1,,green_tripdata_2017-04.parquet
1,2017-04-26 21:12:17,2017-04-26 21:28:47,N,1,247,220,2,5.5,18.5,0.5,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-04.parquet
1,2017-05-13 21:26:32,2017-05-13 22:07:29,N,1,25,220,2,17.7,49.5,0.5,0.5,0.0,2.64,,0.3,53.44,2,1,,green_tripdata_2017-05.parquet
2,2017-06-09 21:55:58,2017-06-09 22:29:19,N,1,24,220,2,7.24,27.5,0.5,0.5,0.0,2.64,,0.3,31.44,2,1,,green_tripdata_2017-06.parquet
2,2017-10-05 22:39:31,2017-10-05 22:54:55,N,1,74,220,2,7.18,21.5,0.5,0.5,0.0,2.64,,0.3,25.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-24 21:25:37,2017-10-24 21:38:00,N,1,243,220,2,4.7,15.5,0.5,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-10.parquet
2,2017-07-01 22:48:27,2017-07-01 23:00:23,N,1,152,220,2,6.05,18.5,0.5,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-07.parquet
1,2017-07-29 22:36:59,2017-07-29 22:53:58,N,1,74,220,2,7.0,21.5,0.5,0.5,0.0,2.64,,0.3,25.44,2,1,,green_tripdata_2017-07.parquet
2,2017-12-06 21:01:36,2017-12-06 21:10:33,N,1,243,220,2,2.83,11.0,0.5,0.5,0.0,2.64,,0.3,14.94,2,1,,green_tripdata_2017-12.parquet
2,2017-09-20 20:58:26,2017-09-20 21:04:45,N,1,243,220,2,2.91,10.0,0.5,0.5,0.0,2.64,,0.3,13.94,2,1,,green_tripdata_2017-09.parquet
2,2017-09-20 23:11:55,2017-09-20 23:23:02,N,1,166,220,2,6.2,18.5,0.5,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-09.parquet
2,2017-11-08 20:47:40,2017-11-08 21:01:18,N,1,116,220,2,6.61,20.0,0.5,0.5,0.0,2.64,,0.3,23.94,2,1,,green_tripdata_2017-11.parquet
2,2017-11-18 23:17:32,2017-11-18 23:36:27,N,1,75,220,2,9.01,27.0,0.5,0.5,0.0,2.64,,0.3,30.94,2,1,,green_tripdata_2017-11.parquet
1,2017-04-16 23:23:13,2017-04-16 23:31:32,N,1,243,200,2,4.0,13.0,0.5,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-04.parquet
2,2017-04-02 22:09:26,2017-04-02 22:49:09,N,1,181,200,2,18.5,53.0,0.5,0.5,0.0,2.64,,0.3,56.94,2,1,,green_tripdata_2017-04.parquet
1,2017-04-27 20:32:57,2017-04-27 20:54:48,N,1,42,200,2,8.1,24.5,0.5,0.5,0.0,2.64,,0.3,28.44,2,1,,green_tripdata_2017-04.parquet
2,2017-05-04 21:21:56,2017-05-04 21:38:53,N,1,166,200,2,7.08,22.0,0.5,0.5,0.0,2.64,,0.3,25.94,2,1,,green_tripdata_2017-05.parquet
2,2017-05-23 21:00:10,2017-05-23 21:22:26,N,1,75,200,2,9.46,28.5,0.5,0.5,0.0,2.64,,0.3,32.44,2,1,,green_tripdata_2017-05.parquet
1,2017-06-10 22:23:35,2017-06-10 22:31:14,N,1,127,200,2,3.6,11.5,0.5,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-06.parquet
2,2017-06-23 23:20:29,2017-06-23 23:46:17,N,1,166,200,2,8.87,27.5,0.5,0.5,0.0,2.64,,0.3,31.44,2,1,,green_tripdata_2017-06.parquet
2,2017-12-25 21:06:50,2017-12-25 21:25:37,N,1,41,200,2,7.98,24.5,0.5,0.5,0.0,2.64,,0.3,28.44,2,1,,green_tripdata_2017-12.parquet
2,2017-09-19 21:36:42,2017-09-19 21:54:27,N,1,166,200,2,8.42,24.5,0.5,0.5,0.0,2.64,,0.3,28.44,2,1,,green_tripdata_2017-09.parquet
2,2017-04-18 23:22:37,2017-04-18 23:36:23,N,1,243,200,5,5.19,16.5,0.5,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-04.parquet
